1128.11,-7282.367,9632.459,6450.875
7174.398,-9834.976,-2987.169,5964.745
5783.352,-5414.938,4467.176,-543.91
1835.190057,-6684.408352,9309.362559,5458.168186
7581.226219,-6867.180502,-7520.444344,8807.841065
5059.555329,-3460.009635,2447.648159,-355.7497089
1835.190057,-6684.408352,9309.362559,5458.168186
7581.232512,-6867.170983,-7520.480108,8807.857517
5059.562524,-3460.041297,2447.632968,-355.715748
